Model Name,Iteration,Input Image Length,Hidden Layer Size,Batch Size,Activation Function,Optimizer,Loss Function,Loss,Recall,Precision,F1,Accuracy,Iteration Training Seconds
Conv1,10,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,52.41854473948479,0.8521449476841056,0.8240053648553688,0.8378389494940526,0.781356514084507,64.414147
Conv3,1,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,84.09322988986969,0.8721567076547732,0.7493810091215841,0.8061208406472532,0.7150052816901409,64.672141
Conv3,2,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,79.80491703748703,0.8622284927767825,0.767644078308605,0.812191834344791,0.7291121478873239,64.170924
Conv3,3,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,78.52770826220512,0.8782314513635648,0.7658728391945092,0.8182128335635159,0.7348954225352112,64.708691
Conv3,4,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.63783973455429,0.8617137981946297,0.784513435320621,0.8213034486634089,0.7452660211267605,64.649638
Conv3,5,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.1420307457447,0.9349087583343073,0.7521829840878507,0.8336505265376378,0.7465350352112676,65.410742
Conv3,6,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.09102630615234,0.9469351440769046,0.7574916950133593,0.8416852996018178,0.758006866197183,64.028847
Conv3,7,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.88288590312004,0.8540415834866489,0.8035450156812275,0.8280241381532752,0.7590012323943662,64.434147
Conv3,8,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.0450838804245,0.9022746338761815,0.7931111387009804,0.844178444657768,0.7737214788732394,64.429487
Conv3,9,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.90948179364204,0.9291177963815364,0.7772631809900884,0.8464335497250874,0.7709735915492958,63.726797
Conv3,10,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.70728003978729,0.9318649074443859,0.7764500892799495,0.847088027640609,0.7714521126760563,65.909769
Conv3,1,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,84.84857302904129,0.9328286133075072,0.6897059882933843,0.7930524008730612,0.6780306338028169,61.671224
Conv3,2,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,82.98747625946999,0.9054644253044,0.7425655938486527,0.8159641764663123,0.7298799295774648,61.356203
Conv3,3,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.73536932468414,0.8065917262404543,0.7822363196435966,0.7942273489240174,0.7235919014084508,62.707578
Conv3,4,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.38889616727829,0.9378932948142453,0.743628326410534,0.8295391654451374,0.7450850352112676,61.983941
Conv3,5,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.02514725923538,0.8875395790550862,0.7727187076943473,0.8261587272637839,0.7529804577464789,62.245136
Conv3,6,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.99052393436432,0.9511059241200233,0.7462579947112713,0.8363208288067363,0.7537911971830986,61.622572
Conv3,7,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.1646448969841,0.9293875582138885,0.7634967848630174,0.8383141063237523,0.7629082746478874,62.195311
Conv3,8,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.03305301070213,0.8711377311185212,0.8019740881024124,0.8351263549745168,0.7725216549295775,61.41955
Conv3,9,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,64.88916018605232,0.9387276029268402,0.7782540805325135,0.8509917077442292,0.7825903169014085,61.6996
Conv3,10,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,62.69961726665497,0.9045965744916816,0.8025022341376229,0.8504964895449736,0.7896764084507042,62.468641
Conv3,1,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,85.15380585193634,0.8717019393917043,0.7279906073592459,0.7933909870154522,0.6922417253521127,60.342661
Conv3,2,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,82.2957267165184,0.8145182842721833,0.7466362663294283,0.7791014546146973,0.6869026408450705,62.565349
Conv3,3,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,79.39985433220863,0.9545423497356461,0.725613744415951,0.8244817859557613,0.7245035211267605,61.059767
Conv3,4,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.72912552952766,0.9313960280297979,0.7605145956849679,0.8373258773261107,0.7546771126760563,61.685169
Conv3,5,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.82211712002754,0.9335041584736481,0.7673395947914073,0.842305122177362,0.763056866197183,61.223611
Conv3,6,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.7134228348732,0.8884566028219392,0.7935398744941863,0.8383201161298811,0.7676931338028169,61.609595
Conv3,7,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.13767364621162,0.8720764526478373,0.8001002215310448,0.8345392849091977,0.7655866197183099,62.507448
Conv3,8,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.32744127511978,0.8616921506228945,0.8121303060603798,0.8361774658011029,0.7711204225352113,61.666063
Conv3,9,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.65471598505974,0.7991409050286845,0.829165530376932,0.8138764030603979,0.7522315140845071,61.325874
Conv3,10,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.6769369840622,0.8563681927605704,0.8208465025223104,0.8382311911240513,0.7759364436619718,60.706961
Conv3,1,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,85.71473926305771,0.9002897893469434,0.7136780314780937,0.7961956072860348,0.6893836267605634,66.99265
Conv3,2,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,84.9717381298542,0.8952654329872911,0.7168706844635143,0.7961977115641518,0.6911211267605634,66.731065
Conv3,3,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,84.16130235791206,0.9180964343083627,0.7092752937007147,0.8002881049018821,0.691188028169014,66.000987
Conv3,4,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,83.0134266614914,0.9221500368473698,0.7074769410161806,0.8006738917418207,0.6905728873239436,66.035278
Conv3,5,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,82.59628075361252,0.8617514373870316,0.7322129908527314,0.7917185429760247,0.6944304577464788,65.926106
Conv3,6,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,80.62338629364967,0.9300153371789047,0.7508700255629329,0.8308962115802504,0.7448797535211268,66.447222
Conv3,7,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.75485357642174,0.8624283004519648,0.7787581707055291,0.8184604216862318,0.7421632042253521,66.780094
Conv3,8,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.90071499347687,0.9276613375347085,0.7727431978332994,0.8431452322817338,0.7673875,65.836991
Conv3,9,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.80564638972282,0.949283598832065,0.7673176391837804,0.8486560930290781,0.7718200704225352,66.255304
Conv3,10,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,68.4086363017559,0.8504681222575095,0.8166882197334109,0.833235946998287,0.770575,65.91553
Conv3,1,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,80.45960137248039,0.8972739533956253,0.7417560130758969,0.812136890627315,0.7207220070422535,64.061846
Conv3,2,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,78.23569449782372,0.9134933183438977,0.7380901887161874,0.8164775839008116,0.7237198943661972,63.737077
Conv3,3,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,77.40034282207489,0.8768100240804447,0.7561121190785673,0.8120003615778463,0.7268471830985915,62.773767
Conv3,4,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,77.08960673213005,0.8831739920729751,0.7598315409910767,0.8168730315942138,0.7335943661971831,62.050523
Conv3,5,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.32082703709602,0.8681795843257816,0.767085181513146,0.8145074827523644,0.7339640845070422,64.260644
Conv3,6,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.70449921488762,0.9497785865652996,0.7303099503775959,0.8257097613276354,0.7302463028169014,63.603517
Conv3,7,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,75.37648612260818,0.8510155290344428,0.7775516186384672,0.8126266123355491,0.7359697183098591,63.51824
Conv3,8,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.76824790239334,0.8452887690710998,0.7793598015355324,0.8109865717697724,0.7349160211267606,63.631498
Conv3,9,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.99780866503716,0.8987854579445318,0.7625395331179017,0.8250757042255636,0.7436036971830986,62.738406
Conv3,10,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.59126755595207,0.8542191022144484,0.7796722024109508,0.8152450372673227,0.739518661971831,62.482832
Conv3,1,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,84.64439433813095,0.8755299686620435,0.7273068588310099,0.7945649119080566,0.6938420774647888,61.405278
Conv3,2,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,80.20926997065544,0.9016104799000476,0.7601268314996205,0.8248455548681403,0.7410614436619718,60.945856
Conv3,3,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.036377876997,0.9294295877484914,0.7581337160989423,0.8350879704549145,0.7517633802816901,61.214554
Conv3,4,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.97366562485695,0.9479405128157065,0.7540136353639763,0.8399287054136343,0.7556674295774648,60.313457
Conv3,5,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.75068998336792,0.9180250917137048,0.7686164641638582,0.8367032076825116,0.7576795774647888,61.349047
Conv3,6,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.74625128507614,0.9566105853405429,0.7484442925345188,0.8398201630536579,0.7532336267605634,60.752065
Conv3,7,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,68.6686842739582,0.8821945890020617,0.7912250002568507,0.8342371732589434,0.7629220070422535,60.015709
Conv3,8,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.09915474057198,0.9025216940564624,0.791905622245467,0.8436030236831493,0.7737038732394366,59.750233
Conv3,9,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,65.10471552610397,0.8741467455726056,0.8029498207628163,0.8370370398069764,0.769825176056338,60.606428
Conv3,10,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,62.936477065086365,0.8852216424296718,0.8032344236642376,0.8422374855355701,0.7757406690140846,60.431679
Hidden1,1,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,85.13879516720772,0.5458476677567216,0.8277286539614354,0.6578647988560292,0.6192035211267606,708.093646
Hidden1,2,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,80.06852293014526,0.6825719486118468,0.7918926326560445,0.7331796290401301,0.6667904929577465,62.364789
Hidden1,3,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.3669268488884,0.6584399807433549,0.809553901054161,0.7262191779275189,0.667024823943662,61.040456
Hidden1,4,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.8154864013195,0.7252001131879146,0.7890612326034653,0.7557840616966581,0.6856637323943662,61.146269
Hidden1,5,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.21043570805341,0.7354082876023009,0.798083590045402,0.76546513858174,0.6977468309859155,61.573007
Hidden1,6,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.4664062410593,0.7460146671797572,0.8048857645190306,0.7743328629777677,0.7083591549295775,61.824253
Hidden1,7,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.4291341304779,0.7519181834074707,0.8088898439743629,0.7793642413259599,0.7144603873239437,61.988978
Hidden1,8,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,68.82342693209648,0.7511918592899925,0.8089379208660222,0.7789961944893592,0.714125352112676,61.738698
Hidden1,9,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.29224199056625,0.756758856718065,0.8200075488807091,0.7871146581861582,0.7254473591549295,61.766232
Hidden1,10,100,4000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,66.65939930081367,0.7775534610774797,0.8083383067144876,0.7926470908950546,0.7271519366197183,61.39877
Hidden1,1,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,85.24986010789871,0.6262967530982101,0.7768898213827425,0.6935122976458677,0.6344602112676057,59.591429
Hidden1,2,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,80.67245241999626,0.6534246546124285,0.7774903599226574,0.7100790259888607,0.6476582746478873,60.96705
Hidden1,3,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,78.0994644165039,0.6360660930158898,0.803886227466219,0.7101968095200883,0.6572146126760563,61.927611
Hidden1,4,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.04525539278984,0.6515956695178571,0.8029184922163904,0.7193855189147296,0.6643225352112676,60.308636
Hidden1,5,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.42501312494278,0.7060103756244811,0.7793067402169604,0.7408500696843787,0.6738424295774648,60.927154
Hidden1,6,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.17605981230736,0.7059333236285145,0.7903507357989313,0.7457606972947045,0.6821644366197183,59.925733
Hidden1,7,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.7666954100132,0.7056531103144628,0.8060703574030353,0.7525265923040332,0.6935260563380282,61.656014
Hidden1,8,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.13211864233017,0.7107460072935446,0.8091680652092684,0.7567703753540523,0.6983089788732394,62.626528
Hidden1,9,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.96487745642662,0.7569084179705518,0.784085717994537,0.7702574156635136,0.7018433098591549,61.850731
Hidden1,10,100,3000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.10370028018951,0.7164923798508764,0.8092599284501139,0.7600559657010688,0.701275,61.888004
Hidden1,1,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,84.22850015759468,0.6643294700928967,0.8061322776295787,0.7283935534561237,0.6586943661971831,57.583312
Hidden1,2,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,79.58138048648834,0.6862650941105816,0.8079304919843922,0.7421444692732952,0.6714769366197183,58.081557
Hidden1,3,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,77.11420705914497,0.7011934729551873,0.8091360399935829,0.7513074532571257,0.6802070422535211,57.112239
Hidden1,4,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.976409137249,0.7246956899525933,0.8103714588554084,0.7651426896199742,0.6935191901408451,61.647414
Hidden1,5,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.20936554670334,0.762912891807971,0.798047413839195,0.7800847441018183,0.7036707746478873,61.459375
Hidden1,6,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.64793744683266,0.7494187250028751,0.8241248143396533,0.7849983837926865,0.7171973591549295,60.819045
Hidden1,7,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.17000412940979,0.769886147280185,0.8193167243061773,0.7938326912896291,0.7245116197183099,62.345091
Hidden1,8,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,68.75455448031425,0.6984461851033108,0.8532139305967691,0.7681115327675284,0.709481514084507,63.472124
Hidden1,9,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.32577648758888,0.8204048096704533,0.8111169561741552,0.815734446185641,0.7446654929577465,62.034208
Hidden1,10,100,2000,16,relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,65.69908246397972,0.762303632809006,0.846504785267438,0.8022007664170661,0.7410264084507042,63.220742
Hidden1,1,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,82.79928240180016,0.8497633247925579,0.7725538632595762,0.8093213143023127,0.7228588028169014,66.393992
Hidden1,2,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.16381576657295,0.924700426343506,0.7628125350816728,0.8359912990706452,0.7488760563380281,68.484706
Hidden1,3,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.48922547698021,0.9521427443131942,0.7538249649941668,0.8414566899308503,0.7516637323943662,69.150918
Hidden1,4,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.53507152199745,0.9453470918417831,0.7629021861849533,0.8443818737073059,0.7588237676056337,68.373086
Hidden1,5,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.1707122027874,0.9095668979789827,0.7861788029805113,0.8433837864712883,0.766187323943662,68.185077
Hidden1,6,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.31997334957123,0.9544167798385129,0.7651805523011392,0.8493862430149419,0.7657285211267606,68.032617
Hidden1,7,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,66.0618377327919,0.8638832030935023,0.8102559086349035,0.8362106407684374,0.7657676056338029,68.647384
Hidden1,8,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,65.04253029823303,0.9398532865536585,0.7801932999595427,0.8526132290411575,0.7751005281690141,69.499638
Hidden1,9,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,63.86739179491997,0.936819204255448,0.7831400903419048,0.8531139993361236,0.7767193661971831,69.54935
Hidden1,10,100,4000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,62.4777197688818,0.9658983699438639,0.7630902196605949,0.8525997264781173,0.7688433098591549,68.704895
Hidden1,1,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,83.3458620607853,0.8995319264624413,0.7463509606565568,0.8158132303467424,0.7211859154929577,63.010658
Hidden1,2,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.546291410923,0.919969940702136,0.7582867313150976,0.8313400576619348,0.7437656690140845,62.059301
Hidden1,3,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,74.14404961466789,0.8938563104007222,0.7799770870778325,0.8330428133441837,0.754056161971831,61.330706
Hidden1,4,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,72.22274199128151,0.9154630978517349,0.7771744573817937,0.8406696804358896,0.7617985915492957,61.667188
Hidden1,5,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,70.73867213726044,0.916436690809857,0.7844294760986271,0.8453104273996831,0.7697616197183098,64.012379
Hidden1,6,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,68.73567834496498,0.9025583745409033,0.7903532159203538,0.842737350129301,0.7687727112676056,62.504847
Hidden1,7,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,67.01559525728226,0.9275594004555061,0.7870116807522199,0.8515250149160393,0.7779616197183099,63.1481
Hidden1,8,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,65.55514150857925,0.9420501877423724,0.7839316272881292,0.8557482242660995,0.7819883802816902,62.094704
Hidden1,9,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,64.78618755936623,0.9453826148511398,0.7742242757996062,0.8512854586895455,0.7732661971830986,62.342046
Hidden1,10,100,3000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,64.3934291601181,0.9610401235201181,0.7724699365953457,0.8564987540155626,0.7789447183098591,62.072606
Hidden1,1,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,82.97382363677025,0.8885181688950052,0.7548111940694628,0.8162252499477217,0.728305985915493,64.044066
Hidden1,2,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,76.83938491344452,0.9369172211262519,0.7498035620879706,0.8329818150972588,0.7448665492957747,63.803483
Hidden1,3,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,73.30688527226448,0.8693999754735409,0.7904822768195585,0.8280650885082664,0.7548357394366197,63.449317
Hidden1,4,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,71.29898938536644,0.9163411811953097,0.777356174958816,0.841146115016322,0.7649709507042254,64.212178
Hidden1,5,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,69.50869125127792,0.9014207457028788,0.7857462801251107,0.8396181135842704,0.7661491197183099,62.882171
Hidden1,6,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,68.55157035589218,0.8882687560651782,0.8001480205117474,0.8419088186140188,0.7734704225352113,62.931149
Hidden1,7,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,66.86333215236664,0.8707043371646636,0.8096721153382516,0.8390798638676834,0.7732142605633803,63.716447
Hidden1,8,100,2000,16,leaky_relu,<class 'torch.optim.adam.Adam'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,65.4610703587532,0.9177217667658182,0.784248982884454,0.8457517408038986,0.7726859154929577,63.54672
